dex_id,pokemon_name,variant,source,image_path
163,hoothoot,back,sprite,163_hoothoot/back.png
163,hoothoot,shiny_front,sprite,163_hoothoot/shiny_front.png
163,hoothoot,shiny_back,sprite,163_hoothoot/shiny_back.png
163,hoothoot,official_art,official-artwork,163_hoothoot/official_artwork.png
163,hoothoot,home_art,pokemon_home,163_hoothoot/home_art.png
164,noctowl,front,sprite,164_noctowl/front.png
164,noctowl,back,sprite,164_noctowl/back.png
164,noctowl,shiny_front,sprite,164_noctowl/shiny_front.png
164,noctowl,shiny_back,sprite,164_noctowl/shiny_back.png
164,noctowl,official_art,official-artwork,164_noctowl/official_artwork.png
164,noctowl,home_art,pokemon_home,164_noctowl/home_art.png
165,ledyba,front,sprite,165_ledyba/front.png
165,ledyba,back,sprite,165_ledyba/back.png
165,ledyba,shiny_front,sprite,165_ledyba/shiny_front.png
165,ledyba,shiny_back,sprite,165_ledyba/shiny_back.png
165,ledyba,official_art,official-artwork,165_ledyba/official_artwork.png
165,ledyba,home_art,pokemon_home,165_ledyba/home_art.png
166,ledian,front,sprite,166_ledian/front.png
166,ledian,back,sprite,166_ledian/back.png
166,ledian,shiny_front,sprite,166_ledian/shiny_front.png
166,ledian,shiny_back,sprite,166_ledian/shiny_back.png
166,ledian,official_art,official-artwork,166_ledian/official_artwork.png
166,ledian,home_art,pokemon_home,166_ledian/home_art.png
167,spinarak,front,sprite,167_spinarak/front.png
167,spinarak,back,sprite,167_spinarak/back.png
167,spinarak,shiny_front,sprite,167_spinarak/shiny_front.png
167,spinarak,shiny_back,sprite,167_spinarak/shiny_back.png
167,spinarak,official_art,official-artwork,167_spinarak/official_artwork.png
167,spinarak,home_art,pokemon_home,167_spinarak/home_art.png
168,ariados,front,sprite,168_ariados/front.png
168,ariados,back,sprite,168_ariados/back.png
168,ariados,shiny_front,sprite,168_ariados/shiny_front.png
168,ariados,shiny_back,sprite,168_ariados/shiny_back.png
168,ariados,official_art,official-artwork,168_ariados/official_artwork.png
168,ariados,home_art,pokemon_home,168_ariados/home_art.png
169,crobat,front,sprite,169_crobat/front.png
169,crobat,back,sprite,169_crobat/back.png
169,crobat,shiny_front,sprite,169_crobat/shiny_front.png
169,crobat,shiny_back,sprite,169_crobat/shiny_back.png
169,crobat,official_art,official-artwork,169_crobat/official_artwork.png
169,crobat,home_art,pokemon_home,169_crobat/home_art.png
170,chinchou,front,sprite,170_chinchou/front.png
170,chinchou,back,sprite,170_chinchou/back.png
170,chinchou,shiny_front,sprite,170_chinchou/shiny_front.png
170,chinchou,shiny_back,sprite,170_chinchou/shiny_back.png
170,chinchou,official_art,official-artwork,170_chinchou/official_artwork.png
170,chinchou,home_art,pokemon_home,170_chinchou/home_art.png
171,lanturn,front,sprite,171_lanturn/front.png
171,lanturn,back,sprite,171_lanturn/back.png
171,lanturn,shiny_front,sprite,171_lanturn/shiny_front.png
171,lanturn,shiny_back,sprite,171_lanturn/shiny_back.png
171,lanturn,official_art,official-artwork,171_lanturn/official_artwork.png
171,lanturn,home_art,pokemon_home,171_lanturn/home_art.png
172,pichu,front,sprite,172_pichu/front.png
172,pichu,back,sprite,172_pichu/back.png
172,pichu,shiny_front,sprite,172_pichu/shiny_front.png
172,pichu,shiny_back,sprite,172_pichu/shiny_back.png
172,pichu,official_art,official-artwork,172_pichu/official_artwork.png
172,pichu,home_art,pokemon_home,172_pichu/home_art.png
173,cleffa,front,sprite,173_cleffa/front.png
173,cleffa,back,sprite,173_cleffa/back.png
173,cleffa,shiny_front,sprite,173_cleffa/shiny_front.png
173,cleffa,shiny_back,sprite,173_cleffa/shiny_back.png
173,cleffa,official_art,official-artwork,173_cleffa/official_artwork.png
173,cleffa,home_art,pokemon_home,173_cleffa/home_art.png
174,igglybuff,front,sprite,174_igglybuff/front.png
174,igglybuff,back,sprite,174_igglybuff/back.png
174,igglybuff,shiny_front,sprite,174_igglybuff/shiny_front.png
174,igglybuff,shiny_back,sprite,174_igglybuff/shiny_back.png
174,igglybuff,official_art,official-artwork,174_igglybuff/official_artwork.png
174,igglybuff,home_art,pokemon_home,174_igglybuff/home_art.png
175,togepi,front,sprite,175_togepi/front.png
175,togepi,back,sprite,175_togepi/back.png
175,togepi,shiny_front,sprite,175_togepi/shiny_front.png
175,togepi,shiny_back,sprite,175_togepi/shiny_back.png
175,togepi,official_art,official-artwork,175_togepi/official_artwork.png
175,togepi,home_art,pokemon_home,175_togepi/home_art.png
176,togetic,front,sprite,176_togetic/front.png
176,togetic,back,sprite,176_togetic/back.png
176,togetic,shiny_front,sprite,176_togetic/shiny_front.png
176,togetic,shiny_back,sprite,176_togetic/shiny_back.png
176,togetic,official_art,official-artwork,176_togetic/official_artwork.png
176,togetic,home_art,pokemon_home,176_togetic/home_art.png
177,natu,front,sprite,177_natu/front.png
177,natu,back,sprite,177_natu/back.png
177,natu,shiny_front,sprite,177_natu/shiny_front.png
177,natu,shiny_back,sprite,177_natu/shiny_back.png
177,natu,official_art,official-artwork,177_natu/official_artwork.png
177,natu,home_art,pokemon_home,177_natu/home_art.png
178,xatu,front,sprite,178_xatu/front.png
178,xatu,back,sprite,178_xatu/back.png
178,xatu,shiny_front,sprite,178_xatu/shiny_front.png
178,xatu,shiny_back,sprite,178_xatu/shiny_back.png
178,xatu,official_art,official-artwork,178_xatu/official_artwork.png
178,xatu,home_art,pokemon_home,178_xatu/home_art.png
179,mareep,front,sprite,179_mareep/front.png
179,mareep,back,sprite,179_mareep/back.png
179,mareep,shiny_front,sprite,179_mareep/shiny_front.png
179,mareep,shiny_back,sprite,179_mareep/shiny_back.png
179,mareep,official_art,official-artwork,179_mareep/official_artwork.png
179,mareep,home_art,pokemon_home,179_mareep/home_art.png
180,flaaffy,front,sprite,180_flaaffy/front.png
180,flaaffy,back,sprite,180_flaaffy/back.png
180,flaaffy,shiny_front,sprite,180_flaaffy/shiny_front.png
180,flaaffy,shiny_back,sprite,180_flaaffy/shiny_back.png
180,flaaffy,official_art,official-artwork,180_flaaffy/official_artwork.png
180,flaaffy,home_art,pokemon_home,180_flaaffy/home_art.png
181,ampharos,front,sprite,181_ampharos/front.png
181,ampharos,back,sprite,181_ampharos/back.png
181,ampharos,shiny_front,sprite,181_ampharos/shiny_front.png
181,ampharos,shiny_back,sprite,181_ampharos/shiny_back.png
181,ampharos,official_art,official-artwork,181_ampharos/official_artwork.png
181,ampharos,home_art,pokemon_home,181_ampharos/home_art.png
182,bellossom,front,sprite,182_bellossom/front.png
182,bellossom,back,sprite,182_bellossom/back.png
182,bellossom,shiny_front,sprite,182_bellossom/shiny_front.png
182,bellossom,shiny_back,sprite,182_bellossom/shiny_back.png
182,bellossom,official_art,official-artwork,182_bellossom/official_artwork.png
182,bellossom,home_art,pokemon_home,182_bellossom/home_art.png
183,marill,front,sprite,183_marill/front.png
183,marill,back,sprite,183_marill/back.png
183,marill,shiny_front,sprite,183_marill/shiny_front.png
183,marill,shiny_back,sprite,183_marill/shiny_back.png
183,marill,official_art,official-artwork,183_marill/official_artwork.png
183,marill,home_art,pokemon_home,183_marill/home_art.png
184,azumarill,front,sprite,184_azumarill/front.png
184,azumarill,back,sprite,184_azumarill/back.png
184,azumarill,shiny_front,sprite,184_azumarill/shiny_front.png
184,azumarill,shiny_back,sprite,184_azumarill/shiny_back.png
184,azumarill,official_art,official-artwork,184_azumarill/official_artwork.png
184,azumarill,home_art,pokemon_home,184_azumarill/home_art.png
185,sudowoodo,front,sprite,185_sudowoodo/front.png
185,sudowoodo,back,sprite,185_sudowoodo/back.png
185,sudowoodo,shiny_front,sprite,185_sudowoodo/shiny_front.png
185,sudowoodo,shiny_back,sprite,185_sudowoodo/shiny_back.png
185,sudowoodo,official_art,official-artwork,185_sudowoodo/official_artwork.png
185,sudowoodo,home_art,pokemon_home,185_sudowoodo/home_art.png
186,politoed,front,sprite,186_politoed/front.png
186,politoed,back,sprite,186_politoed/back.png
186,politoed,shiny_front,sprite,186_politoed/shiny_front.png
186,politoed,shiny_back,sprite,186_politoed/shiny_back.png
186,politoed,official_art,official-artwork,186_politoed/official_artwork.png
186,politoed,home_art,pokemon_home,186_politoed/home_art.png
187,hoppip,front,sprite,187_hoppip/front.png
187,hoppip,back,sprite,187_hoppip/back.png
187,hoppip,shiny_front,sprite,187_hoppip/shiny_front.png
187,hoppip,shiny_back,sprite,187_hoppip/shiny_back.png
187,hoppip,official_art,official-artwork,187_hoppip/official_artwork.png
187,hoppip,home_art,pokemon_home,187_hoppip/home_art.png
188,skiploom,front,sprite,188_skiploom/front.png
188,skiploom,back,sprite,188_skiploom/back.png
188,skiploom,shiny_front,sprite,188_skiploom/shiny_front.png
188,skiploom,shiny_back,sprite,188_skiploom/shiny_back.png
188,skiploom,official_art,official-artwork,188_skiploom/official_artwork.png
188,skiploom,home_art,pokemon_home,188_skiploom/home_art.png
189,jumpluff,front,sprite,189_jumpluff/front.png
189,jumpluff,back,sprite,189_jumpluff/back.png
189,jumpluff,shiny_front,sprite,189_jumpluff/shiny_front.png
189,jumpluff,shiny_back,sprite,189_jumpluff/shiny_back.png
189,jumpluff,official_art,official-artwork,189_jumpluff/official_artwork.png
189,jumpluff,home_art,pokemon_home,189_jumpluff/home_art.png
190,aipom,front,sprite,190_aipom/front.png
190,aipom,back,sprite,190_aipom/back.png
190,aipom,shiny_front,sprite,190_aipom/shiny_front.png
190,aipom,shiny_back,sprite,190_aipom/shiny_back.png
190,aipom,official_art,official-artwork,190_aipom/official_artwork.png
190,aipom,home_art,pokemon_home,190_aipom/home_art.png
191,sunkern,front,sprite,191_sunkern/front.png
191,sunkern,back,sprite,191_sunkern/back.png
191,sunkern,shiny_front,sprite,191_sunkern/shiny_front.png
191,sunkern,shiny_back,sprite,191_sunkern/shiny_back.png
191,sunkern,official_art,official-artwork,191_sunkern/official_artwork.png
191,sunkern,home_art,pokemon_home,191_sunkern/home_art.png
192,sunflora,front,sprite,192_sunflora/front.png
192,sunflora,back,sprite,192_sunflora/back.png
192,sunflora,shiny_front,sprite,192_sunflora/shiny_front.png
192,sunflora,shiny_back,sprite,192_sunflora/shiny_back.png
192,sunflora,official_art,official-artwork,192_sunflora/official_artwork.png
192,sunflora,home_art,pokemon_home,192_sunflora/home_art.png
193,yanma,front,sprite,193_yanma/front.png
193,yanma,back,sprite,193_yanma/back.png
193,yanma,shiny_front,sprite,193_yanma/shiny_front.png
193,yanma,shiny_back,sprite,193_yanma/shiny_back.png
193,yanma,official_art,official-artwork,193_yanma/official_artwork.png
193,yanma,home_art,pokemon_home,193_yanma/home_art.png
194,wooper,front,sprite,194_wooper/front.png
194,wooper,back,sprite,194_wooper/back.png
194,wooper,shiny_front,sprite,194_wooper/shiny_front.png
194,wooper,shiny_back,sprite,194_wooper/shiny_back.png
194,wooper,official_art,official-artwork,194_wooper/official_artwork.png
194,wooper,home_art,pokemon_home,194_wooper/home_art.png
195,quagsire,front,sprite,195_quagsire/front.png
195,quagsire,back,sprite,195_quagsire/back.png
195,quagsire,shiny_front,sprite,195_quagsire/shiny_front.png
195,quagsire,shiny_back,sprite,195_quagsire/shiny_back.png
195,quagsire,official_art,official-artwork,195_quagsire/official_artwork.png
195,quagsire,home_art,pokemon_home,195_quagsire/home_art.png
196,espeon,front,sprite,196_espeon/front.png
196,espeon,back,sprite,196_espeon/back.png
196,espeon,shiny_front,sprite,196_espeon/shiny_front.png
196,espeon,shiny_back,sprite,196_espeon/shiny_back.png
196,espeon,official_art,official-artwork,196_espeon/official_artwork.png
196,espeon,home_art,pokemon_home,196_espeon/home_art.png
197,umbreon,front,sprite,197_umbreon/front.png
197,umbreon,back,sprite,197_umbreon/back.png
197,umbreon,shiny_front,sprite,197_umbreon/shiny_front.png
197,umbreon,shiny_back,sprite,197_umbreon/shiny_back.png
197,umbreon,official_art,official-artwork,197_umbreon/official_artwork.png
197,umbreon,home_art,pokemon_home,197_umbreon/home_art.png
198,murkrow,front,sprite,198_murkrow/front.png
198,murkrow,back,sprite,198_murkrow/back.png
198,murkrow,shiny_front,sprite,198_murkrow/shiny_front.png
198,murkrow,shiny_back,sprite,198_murkrow/shiny_back.png
198,murkrow,official_art,official-artwork,198_murkrow/official_artwork.png
198,murkrow,home_art,pokemon_home,198_murkrow/home_art.png
199,slowking,front,sprite,199_slowking/front.png
199,slowking,back,sprite,199_slowking/back.png
199,slowking,shiny_front,sprite,199_slowking/shiny_front.png
199,slowking,shiny_back,sprite,199_slowking/shiny_back.png
199,slowking,official_art,official-artwork,199_slowking/official_artwork.png
199,slowking,home_art,pokemon_home,199_slowking/home_art.png
200,misdreavus,front,sprite,200_misdreavus/front.png
200,misdreavus,back,sprite,200_misdreavus/back.png
200,misdreavus,shiny_front,sprite,200_misdreavus/shiny_front.png
200,misdreavus,shiny_back,sprite,200_misdreavus/shiny_back.png
200,misdreavus,official_art,official-artwork,200_misdreavus/official_artwork.png
200,misdreavus,home_art,pokemon_home,200_misdreavus/home_art.png
201,unown,front,sprite,201_unown/front.png
201,unown,back,sprite,201_unown/back.png
201,unown,shiny_front,sprite,201_unown/shiny_front.png
201,unown,shiny_back,sprite,201_unown/shiny_back.png
201,unown,official_art,official-artwork,201_unown/official_artwork.png
201,unown,home_art,pokemon_home,201_unown/home_art.png
202,wobbuffet,front,sprite,202_wobbuffet/front.png
202,wobbuffet,back,sprite,202_wobbuffet/back.png
202,wobbuffet,shiny_front,sprite,202_wobbuffet/shiny_front.png
202,wobbuffet,shiny_back,sprite,202_wobbuffet/shiny_back.png
202,wobbuffet,official_art,official-artwork,202_wobbuffet/official_artwork.png
202,wobbuffet,home_art,pokemon_home,202_wobbuffet/home_art.png
203,girafarig,front,sprite,203_girafarig/front.png
203,girafarig,back,sprite,203_girafarig/back.png
203,girafarig,shiny_front,sprite,203_girafarig/shiny_front.png
203,girafarig,shiny_back,sprite,203_girafarig/shiny_back.png
203,girafarig,official_art,official-artwork,203_girafarig/official_artwork.png
203,girafarig,home_art,pokemon_home,203_girafarig/home_art.png
204,pineco,front,sprite,204_pineco/front.png
204,pineco,back,sprite,204_pineco/back.png
204,pineco,shiny_front,sprite,204_pineco/shiny_front.png
204,pineco,shiny_back,sprite,204_pineco/shiny_back.png
204,pineco,official_art,official-artwork,204_pineco/official_artwork.png
204,pineco,home_art,pokemon_home,204_pineco/home_art.png
205,forretress,front,sprite,205_forretress/front.png
205,forretress,back,sprite,205_forretress/back.png
205,forretress,shiny_front,sprite,205_forretress/shiny_front.png
205,forretress,shiny_back,sprite,205_forretress/shiny_back.png
205,forretress,official_art,official-artwork,205_forretress/official_artwork.png
205,forretress,home_art,pokemon_home,205_forretress/home_art.png
206,dunsparce,front,sprite,206_dunsparce/front.png
206,dunsparce,back,sprite,206_dunsparce/back.png
206,dunsparce,shiny_front,sprite,206_dunsparce/shiny_front.png
206,dunsparce,shiny_back,sprite,206_dunsparce/shiny_back.png
206,dunsparce,official_art,official-artwork,206_dunsparce/official_artwork.png
206,dunsparce,home_art,pokemon_home,206_dunsparce/home_art.png
207,gligar,front,sprite,207_gligar/front.png
207,gligar,back,sprite,207_gligar/back.png
207,gligar,shiny_front,sprite,207_gligar/shiny_front.png
207,gligar,shiny_back,sprite,207_gligar/shiny_back.png
207,gligar,official_art,official-artwork,207_gligar/official_artwork.png
207,gligar,home_art,pokemon_home,207_gligar/home_art.png
208,steelix,front,sprite,208_steelix/front.png
208,steelix,back,sprite,208_steelix/back.png
208,steelix,shiny_front,sprite,208_steelix/shiny_front.png
208,steelix,shiny_back,sprite,208_steelix/shiny_back.png
208,steelix,official_art,official-artwork,208_steelix/official_artwork.png
208,steelix,home_art,pokemon_home,208_steelix/home_art.png
209,snubbull,front,sprite,209_snubbull/front.png
209,snubbull,back,sprite,209_snubbull/back.png
209,snubbull,shiny_front,sprite,209_snubbull/shiny_front.png
209,snubbull,shiny_back,sprite,209_snubbull/shiny_back.png
209,snubbull,official_art,official-artwork,209_snubbull/official_artwork.png
209,snubbull,home_art,pokemon_home,209_snubbull/home_art.png
210,granbull,front,sprite,210_granbull/front.png
210,granbull,back,sprite,210_granbull/back.png
210,granbull,shiny_front,sprite,210_granbull/shiny_front.png
210,granbull,shiny_back,sprite,210_granbull/shiny_back.png
210,granbull,official_art,official-artwork,210_granbull/official_artwork.png
210,granbull,home_art,pokemon_home,210_granbull/home_art.png
211,qwilfish,front,sprite,211_qwilfish/front.png
211,qwilfish,back,sprite,211_qwilfish/back.png
211,qwilfish,shiny_front,sprite,211_qwilfish/shiny_front.png
211,qwilfish,shiny_back,sprite,211_qwilfish/shiny_back.png
211,qwilfish,official_art,official-artwork,211_qwilfish/official_artwork.png
211,qwilfish,home_art,pokemon_home,211_qwilfish/home_art.png
212,scizor,front,sprite,212_scizor/front.png
212,scizor,back,sprite,212_scizor/back.png
212,scizor,shiny_front,sprite,212_scizor/shiny_front.png
212,scizor,shiny_back,sprite,212_scizor/shiny_back.png
212,scizor,official_art,official-artwork,212_scizor/official_artwork.png
212,scizor,home_art,pokemon_home,212_scizor/home_art.png
213,shuckle,front,sprite,213_shuckle/front.png
213,shuckle,back,sprite,213_shuckle/back.png
213,shuckle,shiny_front,sprite,213_shuckle/shiny_front.png
213,shuckle,shiny_back,sprite,213_shuckle/shiny_back.png
213,shuckle,official_art,official-artwork,213_shuckle/official_artwork.png
213,shuckle,home_art,pokemon_home,213_shuckle/home_art.png
214,heracross,front,sprite,214_heracross/front.png
214,heracross,back,sprite,214_heracross/back.png
214,heracross,shiny_front,sprite,214_heracross/shiny_front.png
214,heracross,shiny_back,sprite,214_heracross/shiny_back.png
214,heracross,official_art,official-artwork,214_heracross/official_artwork.png
214,heracross,home_art,pokemon_home,214_heracross/home_art.png
215,sneasel,front,sprite,215_sneasel/front.png
215,sneasel,back,sprite,215_sneasel/back.png
215,sneasel,shiny_front,sprite,215_sneasel/shiny_front.png
215,sneasel,shiny_back,sprite,215_sneasel/shiny_back.png
215,sneasel,official_art,official-artwork,215_sneasel/official_artwork.png
215,sneasel,home_art,pokemon_home,215_sneasel/home_art.png
216,teddiursa,front,sprite,216_teddiursa/front.png
216,teddiursa,back,sprite,216_teddiursa/back.png
216,teddiursa,shiny_front,sprite,216_teddiursa/shiny_front.png
216,teddiursa,shiny_back,sprite,216_teddiursa/shiny_back.png
216,teddiursa,official_art,official-artwork,216_teddiursa/official_artwork.png
216,teddiursa,home_art,pokemon_home,216_teddiursa/home_art.png
217,ursaring,front,sprite,217_ursaring/front.png
217,ursaring,back,sprite,217_ursaring/back.png
217,ursaring,shiny_front,sprite,217_ursaring/shiny_front.png
217,ursaring,shiny_back,sprite,217_ursaring/shiny_back.png
217,ursaring,official_art,official-artwork,217_ursaring/official_artwork.png
217,ursaring,home_art,pokemon_home,217_ursaring/home_art.png
218,slugma,front,sprite,218_slugma/front.png
218,slugma,back,sprite,218_slugma/back.png
218,slugma,shiny_front,sprite,218_slugma/shiny_front.png
218,slugma,shiny_back,sprite,218_slugma/shiny_back.png
218,slugma,official_art,official-artwork,218_slugma/official_artwork.png
218,slugma,home_art,pokemon_home,218_slugma/home_art.png
219,magcargo,front,sprite,219_magcargo/front.png
219,magcargo,back,sprite,219_magcargo/back.png
219,magcargo,shiny_front,sprite,219_magcargo/shiny_front.png
219,magcargo,shiny_back,sprite,219_magcargo/shiny_back.png
219,magcargo,official_art,official-artwork,219_magcargo/official_artwork.png
219,magcargo,home_art,pokemon_home,219_magcargo/home_art.png
220,swinub,front,sprite,220_swinub/front.png
220,swinub,back,sprite,220_swinub/back.png
220,swinub,shiny_front,sprite,220_swinub/shiny_front.png
220,swinub,shiny_back,sprite,220_swinub/shiny_back.png
220,swinub,official_art,official-artwork,220_swinub/official_artwork.png
220,swinub,home_art,pokemon_home,220_swinub/home_art.png
221,piloswine,front,sprite,221_piloswine/front.png
221,piloswine,back,sprite,221_piloswine/back.png
221,piloswine,shiny_front,sprite,221_piloswine/shiny_front.png
221,piloswine,shiny_back,sprite,221_piloswine/shiny_back.png
221,piloswine,official_art,official-artwork,221_piloswine/official_artwork.png
221,piloswine,home_art,pokemon_home,221_piloswine/home_art.png
222,corsola,front,sprite,222_corsola/front.png
222,corsola,back,sprite,222_corsola/back.png
222,corsola,shiny_front,sprite,222_corsola/shiny_front.png
222,corsola,shiny_back,sprite,222_corsola/shiny_back.png
222,corsola,official_art,official-artwork,222_corsola/official_artwork.png
222,corsola,home_art,pokemon_home,222_corsola/home_art.png
223,remoraid,front,sprite,223_remoraid/front.png
223,remoraid,back,sprite,223_remoraid/back.png
223,remoraid,shiny_front,sprite,223_remoraid/shiny_front.png
223,remoraid,shiny_back,sprite,223_remoraid/shiny_back.png
223,remoraid,official_art,official-artwork,223_remoraid/official_artwork.png
223,remoraid,home_art,pokemon_home,223_remoraid/home_art.png
224,octillery,front,sprite,224_octillery/front.png
224,octillery,back,sprite,224_octillery/back.png
224,octillery,shiny_front,sprite,224_octillery/shiny_front.png
224,octillery,shiny_back,sprite,224_octillery/shiny_back.png
224,octillery,official_art,official-artwork,224_octillery/official_artwork.png
224,octillery,home_art,pokemon_home,224_octillery/home_art.png
225,delibird,front,sprite,225_delibird/front.png
225,delibird,back,sprite,225_delibird/back.png
225,delibird,shiny_front,sprite,225_delibird/shiny_front.png
225,delibird,shiny_back,sprite,225_delibird/shiny_back.png
225,delibird,official_art,official-artwork,225_delibird/official_artwork.png
225,delibird,home_art,pokemon_home,225_delibird/home_art.png
226,mantine,front,sprite,226_mantine/front.png
226,mantine,back,sprite,226_mantine/back.png
226,mantine,shiny_front,sprite,226_mantine/shiny_front.png
226,mantine,shiny_back,sprite,226_mantine/shiny_back.png
226,mantine,official_art,official-artwork,226_mantine/official_artwork.png
226,mantine,home_art,pokemon_home,226_mantine/home_art.png
227,skarmory,front,sprite,227_skarmory/front.png
227,skarmory,back,sprite,227_skarmory/back.png
227,skarmory,shiny_front,sprite,227_skarmory/shiny_front.png
227,skarmory,shiny_back,sprite,227_skarmory/shiny_back.png
227,skarmory,official_art,official-artwork,227_skarmory/official_artwork.png
227,skarmory,home_art,pokemon_home,227_skarmory/home_art.png
228,houndour,front,sprite,228_houndour/front.png
228,houndour,back,sprite,228_houndour/back.png
228,houndour,shiny_front,sprite,228_houndour/shiny_front.png
228,houndour,shiny_back,sprite,228_houndour/shiny_back.png
228,houndour,official_art,official-artwork,228_houndour/official_artwork.png
228,houndour,home_art,pokemon_home,228_houndour/home_art.png
229,houndoom,front,sprite,229_houndoom/front.png
229,houndoom,back,sprite,229_houndoom/back.png
229,houndoom,shiny_front,sprite,229_houndoom/shiny_front.png
229,houndoom,shiny_back,sprite,229_houndoom/shiny_back.png
229,houndoom,official_art,official-artwork,229_houndoom/official_artwork.png
229,houndoom,home_art,pokemon_home,229_houndoom/home_art.png
230,kingdra,front,sprite,230_kingdra/front.png
230,kingdra,back,sprite,230_kingdra/back.png
230,kingdra,shiny_front,sprite,230_kingdra/shiny_front.png
230,kingdra,shiny_back,sprite,230_kingdra/shiny_back.png
230,kingdra,official_art,official-artwork,230_kingdra/official_artwork.png
230,kingdra,home_art,pokemon_home,230_kingdra/home_art.png
231,phanpy,front,sprite,231_phanpy/front.png
231,phanpy,back,sprite,231_phanpy/back.png
231,phanpy,shiny_front,sprite,231_phanpy/shiny_front.png
231,phanpy,shiny_back,sprite,231_phanpy/shiny_back.png
231,phanpy,official_art,official-artwork,231_phanpy/official_artwork.png
231,phanpy,home_art,pokemon_home,231_phanpy/home_art.png
232,donphan,front,sprite,232_donphan/front.png
232,donphan,back,sprite,232_donphan/back.png
232,donphan,shiny_front,sprite,232_donphan/shiny_front.png
232,donphan,shiny_back,sprite,232_donphan/shiny_back.png
232,donphan,official_art,official-artwork,232_donphan/official_artwork.png
232,donphan,home_art,pokemon_home,232_donphan/home_art.png
233,porygon2,front,sprite,233_porygon2/front.png
233,porygon2,back,sprite,233_porygon2/back.png
233,porygon2,shiny_front,sprite,233_porygon2/shiny_front.png
233,porygon2,shiny_back,sprite,233_porygon2/shiny_back.png
233,porygon2,official_art,official-artwork,233_porygon2/official_artwork.png
233,porygon2,home_art,pokemon_home,233_porygon2/home_art.png
234,stantler,front,sprite,234_stantler/front.png
234,stantler,back,sprite,234_stantler/back.png
234,stantler,shiny_front,sprite,234_stantler/shiny_front.png
234,stantler,shiny_back,sprite,234_stantler/shiny_back.png
234,stantler,official_art,official-artwork,234_stantler/official_artwork.png
234,stantler,home_art,pokemon_home,234_stantler/home_art.png
235,smeargle,front,sprite,235_smeargle/front.png
235,smeargle,back,sprite,235_smeargle/back.png
235,smeargle,shiny_front,sprite,235_smeargle/shiny_front.png
235,smeargle,shiny_back,sprite,235_smeargle/shiny_back.png
235,smeargle,official_art,official-artwork,235_smeargle/official_artwork.png
235,smeargle,home_art,pokemon_home,235_smeargle/home_art.png
236,tyrogue,front,sprite,236_tyrogue/front.png
236,tyrogue,back,sprite,236_tyrogue/back.png
236,tyrogue,shiny_front,sprite,236_tyrogue/shiny_front.png
236,tyrogue,shiny_back,sprite,236_tyrogue/shiny_back.png
236,tyrogue,official_art,official-artwork,236_tyrogue/official_artwork.png
236,tyrogue,home_art,pokemon_home,236_tyrogue/home_art.png
237,hitmontop,front,sprite,237_hitmontop/front.png
237,hitmontop,back,sprite,237_hitmontop/back.png
237,hitmontop,shiny_front,sprite,237_hitmontop/shiny_front.png
237,hitmontop,shiny_back,sprite,237_hitmontop/shiny_back.png
237,hitmontop,official_art,official-artwork,237_hitmontop/official_artwork.png
237,hitmontop,home_art,pokemon_home,237_hitmontop/home_art.png
238,smoochum,front,sprite,238_smoochum/front.png
238,smoochum,back,sprite,238_smoochum/back.png
238,smoochum,shiny_front,sprite,238_smoochum/shiny_front.png
238,smoochum,shiny_back,sprite,238_smoochum/shiny_back.png
238,smoochum,official_art,official-artwork,238_smoochum/official_artwork.png
238,smoochum,home_art,pokemon_home,238_smoochum/home_art.png
239,elekid,front,sprite,239_elekid/front.png
239,elekid,back,sprite,239_elekid/back.png
239,elekid,shiny_front,sprite,239_elekid/shiny_front.png
239,elekid,shiny_back,sprite,239_elekid/shiny_back.png
239,elekid,official_art,official-artwork,239_elekid/official_artwork.png
239,elekid,home_art,pokemon_home,239_elekid/home_art.png
240,magby,front,sprite,240_magby/front.png
240,magby,back,sprite,240_magby/back.png
240,magby,shiny_front,sprite,240_magby/shiny_front.png
240,magby,shiny_back,sprite,240_magby/shiny_back.png
240,magby,official_art,official-artwork,240_magby/official_artwork.png
240,magby,home_art,pokemon_home,240_magby/home_art.png
241,miltank,front,sprite,241_miltank/front.png
241,miltank,back,sprite,241_miltank/back.png
241,miltank,shiny_front,sprite,241_miltank/shiny_front.png
241,miltank,shiny_back,sprite,241_miltank/shiny_back.png
241,miltank,official_art,official-artwork,241_miltank/official_artwork.png
241,miltank,home_art,pokemon_home,241_miltank/home_art.png
242,blissey,front,sprite,242_blissey/front.png
242,blissey,back,sprite,242_blissey/back.png
242,blissey,shiny_front,sprite,242_blissey/shiny_front.png
242,blissey,shiny_back,sprite,242_blissey/shiny_back.png
242,blissey,official_art,official-artwork,242_blissey/official_artwork.png
242,blissey,home_art,pokemon_home,242_blissey/home_art.png
243,raikou,front,sprite,243_raikou/front.png
243,raikou,back,sprite,243_raikou/back.png
243,raikou,shiny_front,sprite,243_raikou/shiny_front.png
243,raikou,shiny_back,sprite,243_raikou/shiny_back.png
243,raikou,official_art,official-artwork,243_raikou/official_artwork.png
243,raikou,home_art,pokemon_home,243_raikou/home_art.png
244,entei,front,sprite,244_entei/front.png
244,entei,back,sprite,244_entei/back.png
244,entei,shiny_front,sprite,244_entei/shiny_front.png
244,entei,shiny_back,sprite,244_entei/shiny_back.png
244,entei,official_art,official-artwork,244_entei/official_artwork.png
244,entei,home_art,pokemon_home,244_entei/home_art.png
